pieza,numero,talla,tipo_linea,indice,x_cm,y_cm
DELANTERO,1,S,corte,44,5.1078,0.8048
DELANTERO,1,S,corte,45,4.9137,1.0865
DELANTERO,1,S,corte,46,4.7207,1.3703
DELANTERO,1,S,corte,47,4.5291,1.6564
DELANTERO,1,S,corte,48,4.3393,1.9450
DELANTERO,1,S,corte,49,4.1516,2.2363
DELANTERO,1,S,corte,50,3.9662,2.5305
DELANTERO,1,S,corte,51,3.7835,2.8278
DELANTERO,1,S,corte,52,3.6038,3.1285
DELANTERO,1,S,corte,53,3.4276,3.4324
DELANTERO,1,S,corte,54,3.2559,3.7382
DELANTERO,1,S,corte,55,3.0890,4.0434
DELANTERO,1,S,corte,56,2.9259,4.3467
DELANTERO,1,S,corte,57,2.7656,4.6473
DELANTERO,1,S,corte,58,2.6071,4.9446
DELANTERO,1,S,corte,59,2.4494,5.2377
DELANTERO,1,S,corte,60,2.2914,5.5259
DELANTERO,1,S,corte,61,2.1324,5.8085
DELANTERO,1,S,corte,62,1.9715,6.0847
DELANTERO,1,S,corte,63,1.8077,6.3538
DELANTERO,1,S,corte,64,1.6403,6.6153
DELANTERO,1,S,corte,65,1.4686,6.8685
DELANTERO,1,S,corte,66,1.2917,7.1128
DELANTERO,1,S,corte,67,1.1081,7.3488
DELANTERO,1,S,corte,68,0.9151,7.5794
DELANTERO,1,S,corte,69,0.7116,7.8075
DELANTERO,1,S,corte,70,0.4982,8.0340
DELANTERO,1,S,corte,71,0.2759,8.2596
DELANTERO,1,S,corte,72,0.1326,8.4000
DELANTERO,1,S,corte,73,-2.7000,8.4000
DELANTERO,1,S,corte,74,-2.7000,69.0000
ESPALDA,2,S,costura,0,0.0000,10.0000
ESPALDA,2,S,costura,1,16.0693,10.0000
ESPALDA,2,S,costura,2,16.0232,10.2684
ESPALDA,2,S,costura,3,15.9935,10.7824
ESPALDA,2,S,costura,4,16.0277,11.2936
ESPALDA,2,S,costura,5,16.1252,11.8018
ESPALDA,2,S,costura,6,16.2804,12.3070
ESPALDA,2,S,costura,7,16.4879,12.8089
ESPALDA,2,S,costura,8,16.7420,13.3073
ESPALDA,2,S,costura,9,17.0372,13.8021
ESPALDA,2,S,costura,10,17.3679,14.2932
ESPALDA,2,S,costura,11,17.7285,14.7803
ESPALDA,2,S,costura,12,18.1135,15.2632
ESPALDA,2,S,costura,13,18.5172,15.7419
ESPALDA,2,S,costura,14,18.9341,16.2161
ESPALDA,2,S,costura,15,19.3585,16.6856
ESPALDA,2,S,costura,16,19.7851,17.1504
ESPALDA,2,S,costura,17,20.2080,17.6101
ESPALDA,2,S,costura,18,20.6221,18.0647
ESPALDA,2,S,costura,19,21.0252,18.5144
ESPALDA,2,S,costura,20,21.4185,18.9597
ESPALDA,2,S,costura,21,21.8032,19.4012
ESPALDA,2,S,costura,22,22.1806,19.8393
ESPALDA,2,S,costura,23,22.5518,20.2748
ESPALDA,2,S,costura,24,22.9181,20.7080
ESPALDA,2,S,costura,25,23.2808,21.1396
ESPALDA,2,S,costura,26,23.6410,21.5701
ESPALDA,2,S,costura,27,24.0000,22.0000
ESPALDA,2,S,costura,28,24.0000,68.0000
ESPALDA,2,S,costura,29,0.0000,68.0000
ESPALDA,2,S,corte,0,25.0000,21.6374
ESPALDA,2,S,corte,1,24.4083,20.9287
ESPALDA,2,S,corte,2,24.0471,20.4970
ESPALDA,2,S,corte,3,23.6827,20.0635
ESPALDA,2,S,corte,4,23.3141,19.6275
ESPALDA,2,S,corte,5,22.9399,19.1886
ESPALDA,2,S,corte,6,22.5590,18.7464
ESPALDA,2,S,corte,7,22.1702,18.3002
ESPALDA,2,S,corte,8,21.7723,17.8497
ESPALDA,2,S,corte,9,21.3641,17.3943
ESPALDA,2,S,corte,10,20.9457,16.9349
ESPALDA,2,S,corte,11,20.5214,16.4737
ESPALDA,2,S,corte,12,20.0978,16.0122
ESPALDA,2,S,corte,13,19.6805,15.5506
ESPALDA,2,S,corte,14,19.2750,15.0893
ESPALDA,2,S,corte,15,18.8868,14.6291
ESPALDA,2,S,corte,16,18.5216,14.1709
ESPALDA,2,S,corte,17,18.1849,13.7161
ESPALDA,2,S,corte,18,17.8820,13.2663
ESPALDA,2,S,corte,19,17.6178,12.8235
ESPALDA,2,S,corte,20,17.3969,12.3901
ESPALDA,2,S,corte,21,17.2225,11.9683
ESPALDA,2,S,corte,22,17.0970,11.5600
ESPALDA,2,S,corte,23,17.0214,11.1655
ESPALDA,2,S,corte,24,16.9954,10.7778
ESPALDA,2,S,corte,25,17.0183,10.3823
ESPALDA,2,S,corte,26,17.2557,9.0000
ESPALDA,2,S,corte,27,0.0000,9.0000
ESPALDA,2,S,corte,28,0.0000,69.0000
ESPALDA,2,S,corte,29,25.0000,69.0000
ESPALDA,2,S,corte,30,25.0000,21.6374
CANESU,3,S,costura,0,0.0000,2.0000
CANESU,3,S,costura,1,0.2618,2.0004
CANESU,3,S,costura,2,0.5236,2.0002
CANESU,3,S,costura,3,0.7853,1.9988
CANESU,3,S,costura,4,1.0467,1.9957
CANESU,3,S,costura,5,1.3078,1.9902
CANESU,3,S,costura,6,1.5685,1.9817
CANESU,3,S,costura,7,1.8289,1.9698
CANESU,3,S,costura,8,2.0887,1.9537
CANESU,3,S,costura,9,2.3479,1.9329
CANESU,3,S,costura,10,2.6065,1.9068
CANESU,3,S,costura,11,2.8643,1.8749
CANESU,3,S,costura,12,3.1214,1.8365
CANESU,3,S,costura,13,3.3775,1.7910
CANESU,3,S,costura,14,3.6327,1.7381
CANESU,3,S,costura,15,3.8866,1.6777
CANESU,3,S,costura,16,4.1390,1.6101
CANESU,3,S,costura,17,4.3895,1.5353
CANESU,3,S,costura,18,4.6380,1.4534
CANESU,3,S,costura,19,4.8842,1.3645
CANESU,3,S,costura,20,5.1277,1.2688
CANESU,3,S,costura,21,5.3683,1.1663
CANESU,3,S,costura,22,5.6058,1.0572
CANESU,3,S,costura,23,5.8398,0.9416
CANESU,3,S,costura,24,6.0701,0.8195
CANESU,3,S,costura,25,6.2970,0.6917
CANESU,3,S,costura,26,6.5211,0.5592
CANESU,3,S,costura,27,6.7428,0.4227
CANESU,3,S,costura,28,6.9628,0.2834
CANESU,3,S,costura,29,7.1817,0.1422
CANESU,3,S,costura,30,7.4000,0.0000
CANESU,3,S,costura,31,19.0619,4.5000
CANESU,3,S,costura,32,18.6785,5.0290
CANESU,3,S,costura,33,18.3004,5.5577
CANESU,3,S,costura,34,17.9331,6.0860
CANESU,3,S,costura,35,17.5818,6.6136
CANESU,3,S,costura,36,17.2520,7.1403
CANESU,3,S,costura,37,16.9489,7.6658
CANESU,3,S,costura,38,16.6780,8.1900
CANESU,3,S,costura,39,16.4447,8.7126
CANESU,3,S,costura,40,16.2542,9.2333
CANESU,3,S,costura,41,16.1119,9.7520
CANESU,3,S,costura,42,16.0693,10.0000
CANESU,3,S,costura,43,0.0000,10.0000
CANESU,3,S,corte,0,17.0892,9.9694
CANESU,3,S,corte,1,17.2076,9.5379
CANESU,3,S,corte,2,17.3719,9.0887
CANESU,3,S,corte,3,17.5795,8.6238
CANESU,3,S,corte,4,17.8267,8.1454
CANESU,3,S,corte,5,18.1092,7.6556
CANESU,3,S,corte,6,18.4219,7.1562
CANESU,3,S,corte,7,18.7599,6.6486
CANESU,3,S,corte,8,19.1177,6.1340
CANESU,3,S,corte,9,19.4900,5.6132
CANESU,3,S,corte,10,20.6342,4.0348
CANESU,3,S,corte,11,7.2828,-1.1171
CANESU,3,S,corte,12,6.6377,-0.6969
CANESU,3,S,corte,13,6.4242,-0.5592
CANESU,3,S,corte,14,6.2133,-0.4256
CANESU,3,S,corte,15,6.0043,-0.2971
CANESU,3,S,corte,16,5.7969,-0.1743
CANESU,3,S,corte,17,5.5906,-0.0581
CANESU,3,S,corte,18,5.3841,0.0513
CANESU,3,S,corte,19,5.1754,0.1545
CANESU,3,S,corte,20,4.9636,0.2518
CANESU,3,S,corte,21,4.7488,0.3433
CANESU,3,S,corte,22,4.5314,0.4287
CANESU,3,S,corte,23,4.3117,0.5080
CANESU,3,S,corte,24,4.0899,0.5811
CANESU,3,S,corte,25,3.8665,0.6479
CANESU,3,S,corte,26,3.6415,0.7081
CANESU,3,S,corte,27,3.4155,0.7618
CANESU,3,S,corte,28,3.1885,0.8089
CANESU,3,S,corte,29,2.9600,0.8495
CANESU,3,S,corte,30,2.7289,0.8840
CANESU,3,S,corte,31,2.4948,0.9130
CANESU,3,S,corte,32,2.2578,0.9369
CANESU,3,S,corte,33,2.0178,0.9562
CANESU,3,S,corte,34,1.7750,0.9712
CANESU,3,S,corte,35,1.5294,0.9825
CANESU,3,S,corte,36,1.2811,0.9905
CANESU,3,S,corte,37,1.0301,0.9958
CANESU,3,S,corte,38,0.7766,0.9988
CANESU,3,S,corte,39,0.5206,1.0002
CANESU,3,S,corte,40,0.2622,1.0004
CANESU,3,S,corte,41,0.0000,1.0000
CANESU,3,S,corte,42,0.0000,11.0000
CANESU,3,S,corte,43,16.9122,11.0000
CANESU,3,S,corte,44,17.0892,9.9694
MANGA,4,S,costura,0,-17.6820,11.4400
MANGA,4,S,costura,1,-17.3373,10.8439
MANGA,4,S,costura,2,-16.9860,10.2532
MANGA,4,S,costura,3,-16.6213,9.6730
MANGA,4,S,costura,4,-16.2366,9.1087
MANGA,4,S,costura,5,-15.8270,8.5642
MANGA,4,S,costura,6,-15.3936,8.0386
MANGA,4,S,costura,7,-14.9385,7.5302
MANGA,4,S,costura,8,-14.4640,7.0372
MANGA,4,S,costura,9,-13.9722,6.5579
MANGA,4,S,costura,10,-13.4654,6.0905
MANGA,4,S,costura,11,-12.9457,5.6333
MANGA,4,S,costura,12,-12.4154,5.1845
MANGA,4,S,costura,13,-11.8766,4.7425
MANGA,4,S,costura,14,-11.3313,4.3056
MANGA,4,S,costura,15,-10.7802,3.8752
MANGA,4,S,costura,16,-10.2223,3.4545
MANGA,4,S,costura,17,-9.6570,3.0468
MANGA,4,S,costura,18,-9.0836,2.6555
MANGA,4,S,costura,19,-8.5012,2.2841
MANGA,4,S,costura,20,-7.9091,1.9357
MANGA,4,S,costura,21,-7.3065,1.6137
MANGA,4,S,costura,22,-6.6928,1.3216
MANGA,4,S,costura,23,-6.0671,1.0626
MANGA,4,S,costura,24,-5.4287,0.8401
MANGA,4,S,costura,25,-4.7777,0.6541
MANGA,4,S,costura,26,-4.1157,0.5006
MANGA,4,S,costura,27,-3.4443,0.3748
MANGA,4,S,costura,28,-2.7649,0.2721
MANGA,4,S,costura,29,-2.0792,0.1879
MANGA,4,S,costura,30,-1.3888,0.1175
MANGA,4,S,costura,31,-0.6952,0.0565
MANGA,4,S,costura,32,0.0000,0.0000
MANGA,4,S,costura,33,0.6793,0.0938
MANGA,4,S,costura,34,1.3568,0.1922
MANGA,4,S,costura,35,2.0308,0.2998
MANGA,4,S,costura,36,2.6995,0.4211
MANGA,4,S,costura,37,3.3610,0.5609
MANGA,4,S,costura,38,4.0136,0.7236
MANGA,4,S,costura,39,4.6556,0.9140
MANGA,4,S,costura,40,5.2851,1.1365
MANGA,4,S,costura,41,5.9009,1.3945
MANGA,4,S,costura,42,6.5033,1.6861
MANGA,4,S,costura,43,7.0933,2.0076
MANGA,4,S,costura,44,7.6720,2.3557
MANGA,4,S,costura,45,8.2403,2.7266
MANGA,4,S,costura,46,8.7992,3.1170
MANGA,4,S,costura,47,9.3496,3.5234
MANGA,4,S,costura,48,9.8926,3.9420
MANGA,4,S,costura,49,10.4291,4.3696
MANGA,4,S,costura,50,10.9601,4.8025
MANGA,4,S,costura,51,11.4863,5.2380
MANGA,4,S,costura,52,12.0074,5.6762
MANGA,4,S,costura,53,12.5227,6.1180
MANGA,4,S,costura,54,13.0318,6.5644
MANGA,4,S,costura,55,13.5341,7.0162
MANGA,4,S,costura,56,14.0288,7.4744
MANGA,4,S,costura,57,14.5156,7.9399
MANGA,4,S,costura,58,14.9936,8.4136
MANGA,4,S,costura,59,15.4625,8.8964
MANGA,4,S,costura,60,15.9215,9.3893
MANGA,4,S,costura,61,16.3707,9.8924
MANGA,4,S,costura,62,16.8121,10.4037
MANGA,4,S,costura,63,17.2483,10.9205
MANGA,4,S,costura,64,17.6820,11.4400
MANGA,4,S,costura,65,12.0000,60.0000
MANGA,4,S,costura,66,-12.0000,60.0000
MANGA,4,S,corte,0,-12.8898,61.0000
MANGA,4,S,corte,1,12.8898,61.0000
MANGA,4,S,corte,2,18.7252,11.1292
MANGA,4,S,corte,3,18.0143,10.2776
MANGA,4,S,corte,4,17.5727,9.7545
MANGA,4,S,corte,5,17.1222,9.2327
MANGA,4,S,corte,6,16.6605,8.7154
MANGA,4,S,corte,7,16.1871,8.2072
MANGA,4,S,corte,8,15.7043,7.7100
MANGA,4,S,corte,9,15.2131,7.2233
MANGA,4,S,corte,10,14.7142,6.7462
MANGA,4,S,corte,11,14.2083,6.2776
MANGA,4,S,corte,12,13.6959,5.8167
MANGA,4,S,corte,13,13.1778,5.3624
MANGA,4,S,corte,14,12.6546,4.9139
MANGA,4,S,corte,15,12.1269,4.4701
MANGA,4,S,corte,16,11.5948,4.0298
MANGA,4,S,corte,17,11.0567,3.5911
MANGA,4,S,corte,18,10.5096,3.1550
MANGA,4,S,corte,19,9.9520,2.7250
MANGA,4,S,corte,20,9.3826,2.3047
MANGA,4,S,corte,21,8.8001,1.8979
MANGA,4,S,corte,22,8.2032,1.5082
MANGA,4,S,corte,23,7.5905,1.1397
MANGA,4,S,corte,24,6.9606,0.7965
MANGA,4,S,corte,25,6.3123,0.4827
MANGA,4,S,corte,26,5.6453,0.2032
MANGA,4,S,corte,27,4.9646,-0.0375
MANGA,4,S,corte,28,4.2769,-0.2413
MANGA,4,S,corte,29,3.5854,-0.4138
MANGA,4,S,corte,30,2.8921,-0.5602
MANGA,4,S,corte,31,2.1989,-0.6861
MANGA,4,S,corte,32,1.5075,-0.7964
MANGA,4,S,corte,33,0.8195,-0.8963
MANGA,4,S,corte,34,0.0282,-1.0056
MANGA,4,S,corte,35,-0.7795,-0.9400
MANGA,4,S,corte,36,-1.4833,-0.8780
MANGA,4,S,corte,37,-2.1908,-0.8059
MANGA,4,S,corte,38,-2.9006,-0.7188
MANGA,4,S,corte,39,-3.6111,-0.6114
MANGA,4,S,corte,40,-4.3209,-0.4784
MANGA,4,S,corte,41,-5.0282,-0.3143
MANGA,4,S,corte,42,-5.7308,-0.1136
MANGA,4,S,corte,43,-6.4232,0.1277
MANGA,4,S,corte,44,-7.0992,0.4075
MANGA,4,S,corte,45,-7.7573,0.7208
MANGA,4,S,corte,46,-8.3985,1.0634
MANGA,4,S,corte,47,-9.0238,1.4313
MANGA,4,S,corte,48,-9.6344,1.8208
MANGA,4,S,corte,49,-10.2314,2.2281
MANGA,4,S,corte,50,-10.8159,2.6496
MANGA,4,S,corte,51,-11.3890,3.0819
MANGA,4,S,corte,52,-11.9518,3.5213
MANGA,4,S,corte,53,-12.5063,3.9657
MANGA,4,S,corte,54,-13.0555,4.4162
MANGA,4,S,corte,55,-13.5990,4.8761
MANGA,4,S,corte,56,-14.1347,5.3474
MANGA,4,S,corte,57,-14.6603,5.8321
MANGA,4,S,corte,58,-15.1734,6.3322
MANGA,4,S,corte,59,-15.6716,6.8498
MANGA,4,S,corte,60,-16.1522,7.3868
MANGA,4,S,corte,61,-16.6127,7.9453
MANGA,4,S,corte,62,-17.0497,8.5262
MANGA,4,S,corte,63,-17.4580,9.1250
MANGA,4,S,corte,64,-17.8392,9.7314
MANGA,4,S,corte,65,-18.2000,10.3381
MANGA,4,S,corte,66,-18.7138,11.2267
MANGA,4,S,corte,67,-12.8898,61.0000
PUNO,5,S,costura,0,0.0000,0.8000
PUNO,5,S,costura,1,0.0154,0.6439
PUNO,5,S,costura,2,0.0609,0.4939
PUNO,5,S,costura,3,0.1348,0.3555
PUNO,5,S,costura,4,0.2343,0.2343
PUNO,5,S,costura,5,0.3555,0.1348
PUNO,5,S,costura,6,0.4939,0.0609
PUNO,5,S,costura,7,0.6439,0.0154
PUNO,5,S,costura,8,0.8000,0.0000
PUNO,5,S,costura,9,22.2000,0.0000
PUNO,5,S,costura,10,22.3561,0.0154
PUNO,5,S,costura,11,22.5061,0.0609
PUNO,5,S,costura,12,22.6445,0.1348
PUNO,5,S,costura,13,22.7657,0.2343
PUNO,5,S,costura,14,22.8652,0.3555
PUNO,5,S,costura,15,22.9391,0.4939
PUNO,5,S,costura,16,22.9846,0.6439
PUNO,5,S,costura,17,23.0000,0.8000
PUNO,5,S,costura,18,23.0000,11.2000
PUNO,5,S,costura,19,22.9846,11.3561
PUNO,5,S,costura,20,22.9391,11.5061
PUNO,5,S,costura,21,22.8652,11.6445
PUNO,5,S,costura,22,22.7657,11.7657
PUNO,5,S,costura,23,22.6445,11.8652
PUNO,5,S,costura,24,22.5061,11.9391
PUNO,5,S,costura,25,22.3561,11.9846
PUNO,5,S,costura,26,22.2000,12.0000
PUNO,5,S,costura,27,0.8000,12.0000
PUNO,5,S,costura,28,0.6439,11.9846
PUNO,5,S,costura,29,0.4939,11.9391
PUNO,5,S,costura,30,0.3555,11.8652
PUNO,5,S,costura,31,0.2343,11.7657
PUNO,5,S,costura,32,0.1348,11.6445
PUNO,5,S,costura,33,0.0609,11.5061
PUNO,5,S,costura,34,0.0154,11.3561
PUNO,5,S,costura,35,0.0000,11.2000
PUNO,5,S,corte,0,-1.0000,11.2491
PUNO,5,S,corte,1,-0.9702,11.5521
PUNO,5,S,corte,2,-0.8675,11.8907
PUNO,5,S,corte,3,-0.7007,12.2027
PUNO,5,S,corte,4,-0.4762,12.4762
PUNO,5,S,corte,5,-0.2027,12.7007
PUNO,5,S,corte,6,0.1093,12.8675
PUNO,5,S,corte,7,0.4479,12.9702
PUNO,5,S,corte,8,0.7509,13.0000
PUNO,5,S,corte,9,22.2491,13.0000
PUNO,5,S,corte,10,22.5521,12.9702
PUNO,5,S,corte,11,22.8907,12.8675
PUNO,5,S,corte,12,23.2027,12.7007
PUNO,5,S,corte,13,23.4762,12.4762
PUNO,5,S,corte,14,23.7007,12.2027
PUNO,5,S,corte,15,23.8675,11.8907
PUNO,5,S,corte,16,23.9702,11.5521
PUNO,5,S,corte,17,24.0000,11.2491
PUNO,5,S,corte,18,24.0000,0.7509
PUNO,5,S,corte,19,23.9702,0.4479
PUNO,5,S,corte,20,23.8675,0.1093
PUNO,5,S,corte,21,23.7007,-0.2027
PUNO,5,S,corte,22,23.4762,-0.4762
PUNO,5,S,corte,23,23.2027,-0.7007
PUNO,5,S,corte,24,22.8907,-0.8675
PUNO,5,S,corte,25,22.5521,-0.9702
PUNO,5,S,corte,26,22.2491,-1.0000
PUNO,5,S,corte,27,0.7509,-1.0000
PUNO,5,S,corte,28,0.4479,-0.9702
PUNO,5,S,corte,29,0.1093,-0.8675
PUNO,5,S,corte,30,-0.2027,-0.7007
PUNO,5,S,corte,31,-0.4762,-0.4762
PUNO,5,S,corte,32,-0.7007,-0.2027
PUNO,5,S,corte,33,-0.8675,0.1093
PUNO,5,S,corte,34,-0.9702,0.4479
PUNO,5,S,corte,35,-1.0000,0.7509
PUNO,5,S,corte,36,-1.0000,11.2491
TAPETA MANGA,6,S,costura,0,0.0000,0.4000
TAPETA MANGA,6,S,costura,1,0.0077,0.3220
TAPETA MANGA,6,S,costura,2,0.0304,0.2469
TAPETA MANGA,6,S,costura,3,0.0674,0.1778
TAPETA MANGA,6,S,costura,4,0.1172,0.1172
TAPETA MANGA,6,S,costura,5,0.1778,0.0674
TAPETA MANGA,6,S,costura,6,0.2469,0.0304
TAPETA MANGA,6,S,costura,7,0.3220,0.0077
TAPETA MANGA,6,S,costura,8,0.4000,0.0000
TAPETA MANGA,6,S,costura,9,11.6000,0.0000
TAPETA MANGA,6,S,costura,10,11.6780,0.0077
TAPETA MANGA,6,S,costura,11,11.7531,0.0304
TAPETA MANGA,6,S,costura,12,11.8222,0.0674
TAPETA MANGA,6,S,costura,13,11.8828,0.1172
TAPETA MANGA,6,S,costura,14,11.9326,0.1778
TAPETA MANGA,6,S,costura,15,11.9696,0.2469
TAPETA MANGA,6,S,costura,16,11.9923,0.3220
TAPETA MANGA,6,S,costura,17,12.0000,0.4000
TAPETA MANGA,6,S,costura,18,12.0000,2.6000
TAPETA MANGA,6,S,costura,19,11.9923,2.6780
TAPETA MANGA,6,S,costura,20,11.9696,2.7531
TAPETA MANGA,6,S,costura,21,11.9326,2.8222
TAPETA MANGA,6,S,costura,22,11.8828,2.8828
TAPETA MANGA,6,S,costura,23,11.8222,2.9326
TAPETA MANGA,6,S,costura,24,11.7531,2.9696
TAPETA MANGA,6,S,costura,25,11.6780,2.9923
TAPETA MANGA,6,S,costura,26,11.6000,3.0000
TAPETA MANGA,6,S,costura,27,0.4000,3.0000
TAPETA MANGA,6,S,costura,28,0.3220,2.9923
TAPETA MANGA,6,S,costura,29,0.2469,2.9696
TAPETA MANGA,6,S,costura,30,0.1778,2.9326
TAPETA MANGA,6,S,costura,31,0.1172,2.8828
TAPETA MANGA,6,S,costura,32,0.0674,2.8222
TAPETA MANGA,6,S,costura,33,0.0304,2.7531
TAPETA MANGA,6,S,costura,34,0.0077,2.6780
TAPETA MANGA,6,S,costura,35,0.0000,2.6000
TAPETA MANGA,6,S,corte,0,-1.0000,2.6491
TAPETA MANGA,6,S,corte,1,-0.9778,2.8741
TAPETA MANGA,6,S,corte,2,-0.8979,3.1376
